product_id,product_category_name,total_revenue,total_profit,total_orders,profit_margin_pct
PROD_02869,clothing_accessories,9519.35,8330.71,41,87.51
PROD_02870,clothing_accessories,9733.130000000001,8426.92,48,86.58
PROD_02871,electronics,54105.09,47352.21,47,87.52
PROD_02872,home_decor,19027.31,16838.2,56,88.49
PROD_02873,stationery,2237.31,1860.5,40,83.16
PROD_02874,home_decor,14058.16,12284.01,44,87.38
PROD_02875,sports_leisure,21684.13,18938.58,48,87.34
PROD_02876,furniture,73543.64,64204.8,49,87.3
PROD_02877,furniture,89056.14,77834.24,54,87.4
PROD_02878,baby_products,8131.91,7080.63,46,87.07
PROD_02879,health_wellness,13167.53,11385.53,55,86.47
PROD_02880,kitchen_utilities,8987.54,7806.54,42,86.86
PROD_02881,baby_products,6613.13,5787.26,44,87.51
PROD_02882,clothing_accessories,9479.82,8323.55,41,87.8
PROD_02883,furniture,74248.74,65384.58,45,88.06
PROD_02884,automotive,26022.34,22721.86,43,87.32
PROD_02885,furniture,77155.07,68213.17,50,88.41
PROD_02886,stationery,2807.86,2329.49,53,82.96
PROD_02887,electronics,63156.03,55436.52,51,87.78
PROD_02888,sports_leisure,17649.69,15460.73,43,87.6
PROD_02889,stationery,2125.15,1768.59,36,83.22
PROD_02890,home_decor,16906.86,15007.07,57,88.76
PROD_02891,toys_games,5447.12,4740.36,31,87.03
PROD_02892,electronics,53447.5,47129.13,39,88.18
PROD_02893,books,4482.49,3854.5099999999998,54,85.99
PROD_02894,baby_products,8803.93,7609.38,50,86.43
PROD_02895,home_decor,13526.91,11841.74,42,87.54
PROD_02896,electronics,63671.25,56196.93,46,88.26
PROD_02897,electronics,45759.92,39915.65,36,87.23
PROD_02898,automotive,29971.95,26224.99,49,87.5
PROD_02899,toys_games,6884.52,5992.74,37,87.05
PROD_02900,electronics,43358.73,37930.85,31,87.48
PROD_02901,electronics,56859.67,50099.8,44,88.11
PROD_02902,kitchen_utilities,8200.210000000001,7138.12,33,87.05
PROD_02903,kitchen_utilities,10430.91,9127.29,42,87.5
PROD_02904,electronics,61772.76,54772.51,43,88.67
PROD_02905,clothing_accessories,9695.1,8447.58,44,87.13
PROD_02906,kitchen_utilities,13469.99,11776.57,52,87.43
PROD_02907,beauty_perfumery,8487.18,7388.18,55,87.05
PROD_02908,baby_products,7108.17,6213.82,46,87.42
PROD_02909,sports_leisure,17375.61,15326.86,40,88.21
PROD_02910,books,3043.69,2612.88,39,85.85
PROD_02911,sports_leisure,17736.82,15393.03,43,86.79
PROD_02912,baby_products,5920.67,5174.7,42,87.4
PROD_02913,home_decor,12549.5,10923.28,42,87.04
PROD_02914,clothing_accessories,12608.13,11043.77,56,87.59
PROD_02915,home_decor,14756.71,12784.24,45,86.63
PROD_02916,health_wellness,10839.75,9452.54,49,87.2
PROD_02917,sports_leisure,16013.85,14099.23,39,88.04
PROD_02918,home_decor,13016.35,11441.67,48,87.9
PROD_02919,beauty_perfumery,9316.77,8192.14,56,87.93
PROD_02920,electronics,53025.76,45533.22,44,85.87
PROD_02921,electronics,57306.69,50579.04,38,88.26
PROD_02922,clothing_accessories,7218.25,6235.38,31,86.38
PROD_02923,furniture,73647.95,65340.81,51,88.72
PROD_02924,books,2796.57,2397.73,32,85.74
PROD_02925,health_wellness,12641.94,11001.64,54,87.02
PROD_02926,garden_tools,14895.6,13006.82,45,87.32
PROD_02927,home_decor,14948.83,13058.29,44,87.35
PROD_02928,toys_games,8494.12,7302.82,45,85.98
PROD_02929,electronics,79432.65,69225.43,55,87.15
PROD_02930,electronics,48041.79,42256.37,36,87.96
PROD_02931,electronics,58403.87,51436.5,50,88.07
PROD_02932,sports_leisure,16248.22,14057.25,42,86.52
PROD_02933,clothing_accessories,7542.37,6590.5199999999995,36,87.38
PROD_02934,clothing_accessories,9699.85,8449.92,48,87.11
PROD_02935,furniture,93651.46,81542.41,59,87.07
PROD_02936,home_decor,11133.65,9843.21,36,88.41
PROD_02937,beauty_perfumery,6398.23,5566.37,37,87.0
PROD_02938,home_decor,17875.78,15758.92,56,88.16
PROD_02939,electronics,43527.02,37148.11,32,85.34
PROD_02940,electronics,67641.9,59038.68,50,87.28
PROD_02941,clothing_accessories,13522.36,11900.34,57,88.0
PROD_02942,electronics,61329.96,53095.48,43,86.57
PROD_02943,furniture,57127.479999999996,49837.01,34,87.24
PROD_02944,kitchen_utilities,10754.3,9437.31,39,87.75
PROD_02945,home_decor,17382.42,15184.01,56,87.35
PROD_02946,home_decor,16279.46,14239.25,49,87.47
PROD_02947,kitchen_utilities,11811.03,10228.6,45,86.6
PROD_02948,clothing_accessories,9996.699999999999,8837.09,44,88.4
PROD_02949,electronics,66250.74,57451.42,50,86.72
PROD_02950,sports_leisure,21209.35,18314.26,50,86.35
PROD_02951,furniture,45631.51,40049.19,29,87.77
PROD_02952,furniture,72566.65,64141.83,48,88.39
PROD_02953,books,3502.25,2990.03,40,85.37
PROD_02954,electronics,60697.44,53213.1,48,87.67
PROD_02955,sports_leisure,20460.63,17915.03,47,87.56
PROD_02956,clothing_accessories,11946.99,10508.55,55,87.96
PROD_02957,toys_games,5703.65,4939.26,34,86.6
PROD_02958,automotive,29206.3,25930.25,43,88.78
PROD_02959,clothing_accessories,10182.96,8930.04,51,87.7
PROD_02960,electronics,53404.59,46933.3,43,87.88
PROD_02961,clothing_accessories,9979.63,8728.07,43,87.46
PROD_02962,electronics,48354.21,41742.78,38,86.33
PROD_02963,home_decor,14809.42,12989.33,47,87.71
PROD_02964,beauty_perfumery,6776.889999999999,5935.1,42,87.58
PROD_02965,stationery,2167.6,1782.78,40,82.25
PROD_02966,home_decor,13164.09,11548.11,48,87.72
PROD_02967,clothing_accessories,7485.72,6616.24,39,88.38
PROD_02968,electronics,55340.83,47867.51,44,86.5
PROD_02969,electronics,64271.46,55484.34,49,86.33
PROD_02970,clothing_accessories,11531.54,10011.44,51,86.82
PROD_02971,toys_games,10430.0,8921.57,51,85.54
PROD_02972,electronics,42751.12,37197.51,33,87.01
PROD_02973,pet_supplies,5710.77,4918.05,42,86.12
PROD_02974,beauty_perfumery,6329.16,5525.65,38,87.3
PROD_02975,beauty_perfumery,8732.43,7647.5,49,87.58
PROD_02976,home_decor,16756.28,14695.24,47,87.7
PROD_02977,books,3385.62,2882.55,42,85.14
PROD_02978,sports_leisure,18629.93,16442.02,42,88.26
PROD_02979,home_decor,15719.539999999999,13877.68,52,88.28
PROD_02980,clothing_accessories,7707.9,6580.43,37,85.37
PROD_02981,garden_tools,15209.34,13456.52,47,88.48
PROD_02982,clothing_accessories,9475.6,8284.73,45,87.43
PROD_02983,sports_leisure,15335.14,13437.23,31,87.62
PROD_02984,home_decor,12265.43,10628.17,36,86.65
PROD_02985,electronics,58117.62,49840.49,43,85.76
PROD_02986,clothing_accessories,9977.79,8671.75,44,86.91
PROD_02987,clothing_accessories,12292.69,10766.03,62,87.58
PROD_02988,books,4387.04,3790.17,52,86.39
PROD_02989,home_decor,11895.86,10369.66,37,87.17
PROD_02990,kitchen_utilities,13040.89,11320.2,52,86.81
PROD_02991,books,3907.94,3412.74,45,87.33
PROD_02992,clothing_accessories,9594.25,8397.49,46,87.53
PROD_02993,beauty_perfumery,6438.4,5660.42,42,87.92
PROD_02994,toys_games,7711.5199999999995,6755.88,43,87.61
PROD_02995,furniture,84990.86,74414.44,51,87.56
PROD_02996,furniture,103775.49,90535.49,58,87.24
PROD_02997,toys_games,10560.539999999999,9167.07,57,86.8
PROD_02998,electronics,52848.63,46647.73,42,88.27
PROD_02999,toys_games,8252.58,7051.62,42,85.45
