customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_segment
CUST_004458,88,6,7127.93,2,1,3,6,Lost
CUST_004459,114,8,6074.68,1,3,3,7,Cannot Lose Them
CUST_004460,5,8,4881.97,5,3,2,10,Loyal Customers
CUST_004461,3,16,10898.539999999999,5,5,5,15,Champions
CUST_004462,62,3,1120.24,2,1,1,4,Lost
CUST_004463,6,8,6333.75,5,3,3,11,Loyal Customers
CUST_004464,121,8,8518.960000000001,1,3,4,8,Cannot Lose Them
CUST_004465,58,13,11310.09,2,5,5,12,At Risk
CUST_004466,96,11,11330.37,1,4,5,10,At Risk
CUST_004467,13,7,6115.3099999999995,5,2,3,10,Loyal Customers
CUST_004468,47,12,8366.52,3,5,4,12,Loyal Customers
CUST_004469,134,3,1484.47,1,1,1,3,Lost
CUST_004470,43,4,3132.72,3,1,1,5,Promising
CUST_004471,32,4,4354.39,3,1,2,6,Promising
CUST_004472,14,8,6646.8,4,3,3,10,Loyal Customers
CUST_004473,37,9,8634.949999999999,3,3,4,10,Loyal Customers
CUST_004474,59,14,9267.43,2,5,4,11,At Risk
CUST_004475,36,17,16322.95,3,5,5,13,Champions
CUST_004476,122,7,5600.14,1,2,2,5,Lost
CUST_004477,2,16,11140.11,5,5,5,15,Champions
CUST_004478,52,13,8325.61,3,5,4,12,Loyal Customers
CUST_004479,27,13,8702.66,4,5,4,13,Champions
CUST_004480,166,5,3847.69,1,1,1,3,Lost
CUST_004481,47,15,9495.73,3,5,4,12,Loyal Customers
CUST_004482,4,11,2945.2,5,4,1,10,Loyal Customers
CUST_004483,35,3,2417.39,3,1,1,5,Promising
CUST_004484,70,7,5203.0599999999995,2,2,2,6,Lost
CUST_004485,122,7,5912.69,1,2,3,6,Lost
CUST_004486,152,9,3894.38,1,3,1,5,Lost
CUST_004487,14,10,12115.04,4,4,5,13,Champions
CUST_004488,65,7,4104.41,2,2,2,6,Lost
CUST_004489,41,5,7324.09,3,1,3,7,Promising
CUST_004490,21,13,11972.84,4,5,5,14,Champions
CUST_004491,8,8,7367.17,5,3,3,11,Loyal Customers
CUST_004492,6,9,3221.48,5,3,1,9,Potential Loyalists
CUST_004493,61,6,4512.68,2,1,2,5,Lost
CUST_004494,52,8,3089.82,3,3,1,7,Need Attention
CUST_004495,54,8,6026.37,2,3,3,8,Cannot Lose Them
CUST_004496,10,9,3888.37,5,3,1,9,Potential Loyalists
CUST_004497,10,9,6493.66,5,3,3,11,Loyal Customers
CUST_004498,92,7,7560.24,2,2,3,7,Cannot Lose Them
CUST_004499,38,9,7712.2699999999995,3,3,4,10,Loyal Customers
CUST_004500,15,7,4873.77,4,2,2,8,Promising
CUST_004501,91,11,12965.380000000001,2,4,5,11,At Risk
CUST_004502,25,13,15654.17,4,5,5,14,Champions
CUST_004503,26,8,9050.880000000001,4,3,4,11,Loyal Customers
CUST_004504,62,11,12132.1,2,5,5,12,At Risk
CUST_004505,126,6,1625.11,1,1,1,3,Lost
CUST_004506,27,8,7788.14,4,3,4,11,Loyal Customers
CUST_004507,231,5,5661.69,1,1,2,4,Lost
CUST_004508,429,2,221.62,1,1,1,3,Lost
CUST_004509,36,10,3990.2,3,4,1,8,Need Attention
CUST_004510,4,6,3980.66,5,1,1,7,New Customers
CUST_004511,25,8,6347.7699999999995,4,3,3,10,Loyal Customers
CUST_004512,28,9,10143.07,4,3,5,12,Loyal Customers
CUST_004513,12,8,4839.36,5,3,2,10,Loyal Customers
CUST_004514,166,7,3411.25,1,2,1,4,Lost
CUST_004515,32,10,9113.36,3,4,4,11,Loyal Customers
CUST_004516,8,9,6177.27,5,3,3,11,Loyal Customers
CUST_004517,8,10,7553.650000000001,5,4,3,12,Loyal Customers
CUST_004518,155,7,5685.39,1,2,2,5,Lost
CUST_004519,126,9,7442.0,1,3,3,7,Cannot Lose Them
CUST_004520,7,10,4854.18,5,4,2,11,Loyal Customers
CUST_004521,13,9,6659.68,5,3,3,11,Loyal Customers
CUST_004522,77,5,3813.05,2,1,1,4,Lost
CUST_004523,134,5,7091.94,1,1,3,5,Lost
CUST_004524,117,6,6272.07,1,1,3,5,Lost
CUST_004525,0,4,2074.66,5,1,1,7,New Customers
CUST_004526,14,11,12904.61,4,5,5,14,Champions
CUST_004527,81,7,5985.13,2,2,3,7,Cannot Lose Them
CUST_004528,14,8,6606.4,4,3,3,10,Loyal Customers
CUST_004529,6,8,4645.04,5,3,2,10,Loyal Customers
CUST_004530,16,11,12365.08,4,5,5,14,Champions
CUST_004531,13,7,6092.469999999999,5,2,3,10,Loyal Customers
CUST_004532,15,8,5801.49,4,3,2,9,Potential Loyalists
CUST_004533,18,10,7614.84,4,4,3,11,Loyal Customers
CUST_004534,2,12,9334.26,5,5,4,14,Champions
CUST_004535,56,9,8580.16,2,3,4,9,At Risk
CUST_004536,12,8,8065.92,5,3,4,12,Loyal Customers
CUST_004537,28,13,10098.13,4,5,5,14,Champions
CUST_004538,46,13,11585.57,3,5,5,13,Champions
CUST_004539,2,9,8119.32,5,3,4,12,Loyal Customers
CUST_004540,42,14,10364.55,3,5,5,13,Champions
CUST_004541,73,10,8572.22,2,4,4,10,At Risk
CUST_004542,75,8,3980.79,2,3,1,6,Lost
CUST_004543,8,12,4958.32,5,5,2,12,Loyal Customers
CUST_004544,75,8,4104.77,2,3,2,7,Cannot Lose Them
CUST_004545,72,8,7649.87,2,3,3,8,Cannot Lose Them
CUST_004546,56,12,7627.41,2,5,3,10,At Risk
CUST_004547,61,10,10262.07,2,4,5,11,At Risk
CUST_004548,7,10,11187.59,5,4,5,14,Champions
CUST_004549,24,5,4197.1900000000005,4,1,2,7,Promising
CUST_004550,115,11,10384.35,1,5,5,11,At Risk
CUST_004551,148,5,6714.75,1,1,3,5,Lost
CUST_004552,24,10,12401.32,4,4,5,13,Champions
CUST_004553,149,9,5783.46,1,3,2,6,Lost
CUST_004554,62,10,10558.42,2,4,5,11,At Risk
CUST_004555,15,8,2232.84,4,3,1,8,Need Attention
CUST_004556,36,9,3689.4,3,3,1,7,Need Attention
CUST_004557,17,8,12530.07,4,3,5,12,Loyal Customers
CUST_004558,79,12,12582.05,2,5,5,12,At Risk
CUST_004559,72,13,9418.16,2,5,4,11,At Risk
CUST_004560,52,5,3365.05,3,1,1,5,Promising
CUST_004561,103,6,4207.07,1,1,2,4,Lost
CUST_004562,24,6,5818.47,4,1,2,7,Promising
CUST_004563,109,6,9660.85,1,1,4,6,Lost
CUST_004564,0,3,6787.12,5,1,3,9,Potential Loyalists
CUST_004565,7,6,4718.18,5,1,2,8,Promising
CUST_004566,86,6,8376.82,2,1,4,7,Cannot Lose Them
CUST_004567,42,5,2367.74,3,1,1,5,Promising
CUST_004568,21,9,8196.15,4,3,4,11,Loyal Customers
CUST_004569,9,13,14376.92,5,5,5,15,Champions
CUST_004570,91,5,1349.6000000000001,2,1,1,4,Lost
CUST_004571,3,11,11034.47,5,5,5,15,Champions
CUST_004572,90,5,1758.48,2,1,1,4,Lost
CUST_004573,50,5,1153.99,3,1,1,5,Promising
CUST_004574,28,13,6266.96,4,5,3,12,Loyal Customers
CUST_004575,43,10,13474.95,3,4,5,12,Loyal Customers
CUST_004576,154,7,6710.76,1,2,3,6,Lost
CUST_004577,113,8,5701.41,1,3,2,6,Lost
CUST_004578,20,8,7955.3099999999995,4,3,4,11,Loyal Customers
CUST_004579,31,7,5428.38,3,2,2,7,Promising
CUST_004580,3,8,6325.139999999999,5,3,3,11,Loyal Customers
CUST_004581,16,8,7778.45,4,3,4,11,Loyal Customers
CUST_004582,187,6,3646.04,1,1,1,3,Lost
CUST_004583,114,7,4948.2,1,2,2,5,Lost
CUST_004584,22,13,10525.18,4,5,5,14,Champions
CUST_004585,79,8,9928.1,2,3,4,9,At Risk
CUST_004586,2,12,8838.18,5,5,4,14,Champions
CUST_004587,117,9,8912.72,1,3,4,8,Cannot Lose Them
CUST_004588,65,7,6486.74,2,2,3,7,Cannot Lose Them
CUST_004589,25,8,5257.65,4,3,2,9,Potential Loyalists
CUST_004590,71,6,2857.4500000000003,2,1,1,4,Lost
CUST_004591,18,11,12479.06,4,5,5,14,Champions
CUST_004592,88,4,3019.56,2,1,1,4,Lost
CUST_004593,104,9,8629.01,1,3,4,8,Cannot Lose Them
CUST_004594,7,12,5658.84,5,5,2,12,Loyal Customers
CUST_004595,27,11,2442.3999999999996,4,5,1,10,Loyal Customers
CUST_004596,7,11,10799.91,5,5,5,15,Champions
CUST_004597,39,11,15763.1,3,5,5,13,Champions
CUST_004598,237,6,2885.05,1,1,1,3,Lost
CUST_004599,84,8,9349.42,2,3,4,9,At Risk
CUST_004600,230,3,807.16,1,1,1,3,Lost
CUST_004601,28,16,15064.52,4,5,5,14,Champions
CUST_004602,0,12,8827.3,5,5,4,14,Champions
CUST_004603,7,14,16018.04,5,5,5,15,Champions
CUST_004604,4,7,3201.29,5,2,1,8,Promising
CUST_004605,69,6,4845.62,2,1,2,5,Lost
CUST_004606,158,6,5154.219999999999,1,1,2,4,Lost
CUST_004607,70,6,7150.58,2,1,3,6,Lost
CUST_004608,10,9,4752.84,5,3,2,10,Loyal Customers
CUST_004609,17,12,7514.53,4,5,3,12,Loyal Customers
CUST_004610,87,5,3744.08,2,1,1,4,Lost
CUST_004611,183,4,1816.9,1,1,1,3,Lost
CUST_004612,68,8,3832.46,2,3,1,6,Lost
CUST_004613,38,7,5835.44,3,2,2,7,Promising
CUST_004614,7,9,6838.86,5,3,3,11,Loyal Customers
CUST_004615,49,9,7865.2,3,3,4,10,Loyal Customers
CUST_004616,42,11,5964.73,3,5,3,11,Loyal Customers
CUST_004617,0,23,17378.1,5,5,5,15,Champions
CUST_004618,106,9,8341.13,1,3,4,8,Cannot Lose Them
CUST_004619,0,10,7954.1900000000005,5,4,4,13,Champions
CUST_004620,262,8,9124.12,1,3,4,8,Cannot Lose Them
CUST_004621,111,8,7686.42,1,3,4,8,Cannot Lose Them
CUST_004622,79,7,3563.21,2,2,1,5,Lost
CUST_004623,272,5,1847.37,1,1,1,3,Lost
CUST_004624,7,9,7036.28,5,3,3,11,Loyal Customers
CUST_004625,27,9,9666.03,4,3,4,11,Loyal Customers
CUST_004626,55,16,10719.96,2,5,5,12,At Risk
CUST_004627,58,9,10425.28,2,3,5,10,At Risk
CUST_004628,2,10,5340.57,5,4,2,11,Loyal Customers
CUST_004629,32,13,15826.81,3,5,5,13,Champions
CUST_004630,13,7,6768.4400000000005,5,2,3,10,Loyal Customers
CUST_004631,20,6,7856.6900000000005,4,1,4,9,Potential Loyalists
CUST_004632,24,10,9958.9,4,4,4,12,Loyal Customers
CUST_004633,17,11,7755.12,4,5,4,13,Champions
CUST_004634,41,10,15882.99,3,4,5,12,Loyal Customers
CUST_004635,37,12,9980.03,3,5,4,12,Loyal Customers
CUST_004636,64,7,4874.139999999999,2,2,2,6,Lost
CUST_004637,12,10,9348.369999999999,5,4,4,13,Champions
CUST_004638,133,7,4748.92,1,2,2,5,Lost
CUST_004639,262,3,1232.05,1,1,1,3,Lost
CUST_004640,73,9,7582.75,2,3,3,8,Cannot Lose Them
CUST_004641,158,5,5660.42,1,1,2,4,Lost
CUST_004642,26,6,9727.81,4,1,4,9,Potential Loyalists
CUST_004643,34,4,4797.29,3,1,2,6,Promising
CUST_004644,36,10,8672.66,3,4,4,11,Loyal Customers
CUST_004645,37,7,3905.43,3,2,1,6,Promising
CUST_004646,99,9,6398.0,1,3,3,7,Cannot Lose Them
CUST_004647,95,9,9331.88,1,3,4,8,Cannot Lose Them
CUST_004648,23,7,4617.12,4,2,2,8,Promising
CUST_004649,19,8,6261.33,4,3,3,10,Loyal Customers
CUST_004650,62,8,12904.59,2,3,5,10,At Risk
CUST_004651,4,10,10433.38,5,4,5,14,Champions
CUST_004652,114,10,7811.389999999999,1,4,4,9,At Risk
CUST_004653,86,8,7713.599999999999,2,3,4,9,At Risk
CUST_004654,18,15,11317.58,4,5,5,14,Champions
CUST_004655,275,5,3754.8599999999997,1,1,1,3,Lost
CUST_004656,82,4,5043.8,2,1,2,5,Lost
CUST_004657,190,10,13154.43,1,4,5,10,At Risk
CUST_004658,66,11,6422.87,2,5,3,10,At Risk
CUST_004659,4,9,3736.96,5,3,1,9,Potential Loyalists
CUST_004660,73,9,6526.69,2,3,3,8,Cannot Lose Them
CUST_004661,145,5,1358.22,1,1,1,3,Lost
CUST_004662,180,4,4120.4,1,1,2,4,Lost
CUST_004663,135,12,8668.349999999999,1,5,4,10,At Risk
CUST_004664,36,5,5043.69,3,1,2,6,Promising
CUST_004665,10,10,9098.91,5,4,4,13,Champions
CUST_004666,42,9,7005.74,3,3,3,9,Need Attention
CUST_004667,14,10,8213.22,4,4,4,12,Loyal Customers
CUST_004668,46,9,8500.6,3,3,4,10,Loyal Customers
CUST_004669,13,4,1405.29,5,1,1,7,New Customers
CUST_004670,80,6,8075.49,2,1,4,7,Cannot Lose Them
CUST_004671,209,4,1847.18,1,1,1,3,Lost
CUST_004672,70,13,8760.94,2,5,4,11,At Risk
CUST_004673,1,9,6274.83,5,3,3,11,Loyal Customers
CUST_004674,10,10,3272.58,5,4,1,10,Loyal Customers
CUST_004675,155,7,2620.39,1,2,1,4,Lost
CUST_004676,0,12,8238.12,5,5,4,14,Champions
CUST_004677,8,9,8371.82,5,3,4,12,Loyal Customers
CUST_004678,83,9,6963.88,2,3,3,8,Cannot Lose Them
CUST_004679,41,6,6574.589999999999,3,1,3,7,Promising
CUST_004680,265,8,4868.63,1,3,2,6,Lost
CUST_004681,96,9,3592.85,1,3,1,5,Lost
CUST_004682,87,8,5059.24,2,3,2,7,Cannot Lose Them
CUST_004683,6,9,8655.33,5,3,4,12,Loyal Customers
CUST_004684,18,5,2035.84,4,1,1,6,Promising
CUST_004685,28,6,4484.0,4,1,2,7,Promising
CUST_004686,37,10,11027.119999999999,3,4,5,12,Loyal Customers
CUST_004687,44,7,3747.62,3,2,1,6,Promising
CUST_004688,86,6,5422.6,2,1,2,5,Lost
CUST_004689,43,10,8742.619999999999,3,4,4,11,Loyal Customers
CUST_004690,12,13,13039.88,5,5,5,15,Champions
CUST_004691,9,13,12477.67,5,5,5,15,Champions
CUST_004692,10,9,3599.99,5,3,1,9,Potential Loyalists
CUST_004693,19,15,21185.420000000002,4,5,5,14,Champions
CUST_004694,41,11,16718.27,3,5,5,13,Champions
CUST_004695,84,6,1111.38,2,1,1,4,Lost
CUST_004696,10,9,8915.02,5,3,4,12,Loyal Customers
CUST_004697,14,7,2633.57,4,2,1,7,Promising
CUST_004698,158,10,6568.74,1,4,3,8,Cannot Lose Them
CUST_004699,60,4,1445.54,2,1,1,4,Lost
CUST_004700,13,5,2761.96,5,1,1,7,New Customers
CUST_004701,7,9,12801.4,5,3,5,13,Champions
CUST_004702,69,5,7201.69,2,1,3,6,Lost
CUST_004703,176,9,7293.91,1,3,3,7,Cannot Lose Them
CUST_004704,21,11,16477.329999999998,4,5,5,14,Champions
CUST_004705,88,12,8994.64,2,5,4,11,At Risk
CUST_004706,17,11,7325.82,4,5,3,12,Loyal Customers
CUST_004707,4,10,10532.59,5,4,5,14,Champions
CUST_004708,24,8,2374.75,4,3,1,8,Need Attention
CUST_004709,34,9,7640.93,3,3,3,9,Need Attention
CUST_004710,183,10,10752.74,1,4,5,10,At Risk
CUST_004711,73,9,12618.05,2,3,5,10,At Risk
CUST_004712,26,7,5773.45,4,2,2,8,Promising
CUST_004713,14,11,11812.5,4,5,5,14,Champions
CUST_004714,29,10,5005.68,4,4,2,10,Loyal Customers
CUST_004715,5,10,9432.51,5,4,4,13,Champions
CUST_004716,38,12,9296.83,3,5,4,12,Loyal Customers
CUST_004717,20,9,3317.2999999999997,4,3,1,8,Need Attention
CUST_004718,72,5,3691.23,2,1,1,4,Lost
CUST_004719,6,13,20243.03,5,5,5,15,Champions
CUST_004720,4,8,8369.45,5,3,4,12,Loyal Customers
CUST_004721,9,9,6566.41,5,3,3,11,Loyal Customers
CUST_004722,250,8,5485.76,1,3,2,6,Lost
CUST_004723,22,12,14333.02,4,5,5,14,Champions
CUST_004724,37,10,7915.51,3,4,4,11,Loyal Customers
CUST_004725,15,10,8590.18,4,4,4,12,Loyal Customers
CUST_004726,64,5,5335.89,2,1,2,5,Lost
CUST_004727,14,5,4478.8,4,1,2,7,Promising
CUST_004728,227,5,854.19,1,1,1,3,Lost
CUST_004729,21,8,5853.08,4,3,2,9,Potential Loyalists
CUST_004730,3,10,11844.81,5,4,5,14,Champions
CUST_004731,326,5,1849.6599999999999,1,1,1,3,Lost
CUST_004732,116,10,13441.22,1,4,5,10,At Risk
CUST_004733,73,11,11877.84,2,5,5,12,At Risk
CUST_004734,2,6,3932.79,5,1,1,7,New Customers
CUST_004735,45,11,11595.42,3,5,5,13,Champions
CUST_004736,8,7,3376.19,5,2,1,8,Promising
CUST_004737,117,4,3415.47,1,1,1,3,Lost
CUST_004738,158,12,7315.36,1,5,3,9,At Risk
CUST_004739,41,10,4642.6,3,4,2,9,Need Attention
CUST_004740,7,10,11874.1,5,4,5,14,Champions
CUST_004741,3,12,7719.97,5,5,4,14,Champions
CUST_004742,84,8,6719.2,2,3,3,8,Cannot Lose Them
CUST_004743,70,4,7436.64,2,1,3,6,Lost
CUST_004744,49,7,2503.38,3,2,1,6,Promising
CUST_004745,62,8,4129.33,2,3,2,7,Cannot Lose Them
CUST_004746,30,12,7769.54,4,5,4,13,Champions
CUST_004747,127,6,3673.73,1,1,1,3,Lost
CUST_004748,98,9,7779.98,1,3,4,8,Cannot Lose Them
CUST_004749,48,4,1755.56,3,1,1,5,Promising
CUST_004750,4,11,11839.45,5,5,5,15,Champions
CUST_004751,119,11,12095.93,1,5,5,11,At Risk
CUST_004752,71,7,7010.36,2,2,3,7,Cannot Lose Them
CUST_004753,12,5,1987.48,5,1,1,7,New Customers
CUST_004754,0,7,3214.56,5,2,1,8,Promising
CUST_004755,22,7,5640.19,4,2,2,8,Promising
CUST_004756,32,4,1654.52,3,1,1,5,Promising
CUST_004757,7,11,12082.52,5,5,5,15,Champions
CUST_004758,57,5,4397.2,2,1,2,5,Lost
CUST_004759,17,6,4065.71,4,1,2,7,Promising
CUST_004760,7,9,13724.78,5,3,5,13,Champions
CUST_004761,15,7,3982.98,4,2,1,7,Promising
CUST_004762,9,7,3970.96,5,2,1,8,Promising
CUST_004763,22,8,5729.28,4,3,2,9,Potential Loyalists
CUST_004764,79,6,6853.98,2,1,3,6,Lost
CUST_004765,17,9,8608.69,4,3,4,11,Loyal Customers
CUST_004766,35,5,3652.4100000000003,3,1,1,5,Promising
CUST_004767,6,10,5106.25,5,4,2,11,Loyal Customers
CUST_004768,39,10,6742.6900000000005,3,4,3,10,Loyal Customers
CUST_004769,96,9,8500.34,1,3,4,8,Cannot Lose Them
CUST_004770,106,10,5522.02,1,4,2,7,Cannot Lose Them
CUST_004771,24,13,14531.56,4,5,5,14,Champions
CUST_004772,4,7,7600.22,5,2,3,10,Loyal Customers
CUST_004773,50,11,9255.27,3,5,4,12,Loyal Customers
CUST_004774,60,10,9815.54,2,4,4,10,At Risk
CUST_004775,4,6,9671.27,5,1,4,10,Loyal Customers
CUST_004776,33,13,11930.5,3,5,5,13,Champions
CUST_004777,54,10,6789.0599999999995,2,4,3,9,At Risk
CUST_004778,2,7,2424.81,5,2,1,8,Promising
CUST_004779,6,3,5073.08,5,1,2,8,Promising
CUST_004780,65,8,8741.52,2,3,4,9,At Risk
CUST_004781,12,6,10113.99,5,1,5,11,Loyal Customers
CUST_004782,31,12,7010.49,3,5,3,11,Loyal Customers
CUST_004783,4,10,8542.92,5,4,4,13,Champions
CUST_004784,111,8,5707.87,1,3,2,6,Lost
CUST_004785,14,14,14227.06,4,5,5,14,Champions
CUST_004786,42,13,11618.259999999998,3,5,5,13,Champions
CUST_004787,11,8,9480.27,5,3,4,12,Loyal Customers
CUST_004788,170,7,3958.16,1,2,1,4,Lost
CUST_004789,11,9,9660.779999999999,5,3,4,12,Loyal Customers
CUST_004790,59,4,6125.72,2,1,3,6,Lost
CUST_004791,31,10,6770.950000000001,3,4,3,10,Loyal Customers
CUST_004792,34,9,8641.77,3,3,4,10,Loyal Customers
CUST_004793,69,8,9478.11,2,3,4,9,At Risk
CUST_004794,6,10,6450.02,5,4,3,12,Loyal Customers
CUST_004795,44,3,1376.41,3,1,1,5,Promising
CUST_004796,99,4,1462.47,1,1,1,3,Lost
CUST_004797,28,7,3833.5,4,2,1,7,Promising
CUST_004798,15,4,1030.85,4,1,1,6,Promising
CUST_004799,62,10,11116.81,2,4,5,11,At Risk
CUST_004800,86,8,10524.64,2,3,5,10,At Risk
CUST_004801,95,7,4519.049999999999,1,2,2,5,Lost
CUST_004802,15,8,6897.19,4,3,3,10,Loyal Customers
CUST_004803,51,6,1091.27,3,1,1,5,Promising
CUST_004804,121,7,4960.4,1,2,2,5,Lost
CUST_004805,67,11,10064.95,2,5,4,11,At Risk
CUST_004806,58,13,10729.369999999999,2,5,5,12,At Risk
CUST_004807,165,7,4018.84,1,2,2,5,Lost
CUST_004808,15,14,13228.99,4,5,5,14,Champions
CUST_004809,35,11,7788.4400000000005,3,5,4,12,Loyal Customers
CUST_004810,30,7,6855.86,4,2,3,9,Potential Loyalists
CUST_004811,76,7,3668.55,2,2,1,5,Lost
CUST_004812,64,6,3407.52,2,1,1,4,Lost
CUST_004813,6,13,16671.06,5,5,5,15,Champions
CUST_004814,26,11,10293.460000000001,4,5,5,14,Champions
CUST_004815,12,16,13094.76,5,5,5,15,Champions
CUST_004816,36,14,8729.02,3,5,4,12,Loyal Customers
CUST_004817,58,7,3101.03,2,2,1,5,Lost
CUST_004818,0,12,9221.24,5,5,4,14,Champions
CUST_004819,39,7,4608.82,3,2,2,7,Promising
CUST_004820,4,14,20186.92,5,5,5,15,Champions
CUST_004821,126,8,5933.26,1,3,3,7,Cannot Lose Them
CUST_004822,94,6,2284.22,2,1,1,4,Lost
CUST_004823,6,13,11491.48,5,5,5,15,Champions
CUST_004824,30,15,14244.42,4,5,5,14,Champions
CUST_004825,36,6,7181.63,3,1,3,7,Promising
CUST_004826,43,9,11071.65,3,3,5,11,Loyal Customers
CUST_004827,91,9,6648.17,2,3,3,8,Cannot Lose Them
CUST_004828,32,9,4707.46,3,3,2,8,Need Attention
CUST_004829,76,8,8532.37,2,3,4,9,At Risk
CUST_004830,55,7,5970.65,2,2,3,7,Cannot Lose Them
CUST_004831,259,6,3592.9300000000003,1,1,1,3,Lost
CUST_004832,6,12,4728.839999999999,5,5,2,12,Loyal Customers
CUST_004833,21,14,12349.73,4,5,5,14,Champions
CUST_004834,20,6,5097.950000000001,4,1,2,7,Promising
CUST_004835,8,6,4187.7,5,1,2,8,Promising
CUST_004836,4,7,4471.32,5,2,2,9,Potential Loyalists
CUST_004837,33,9,6498.129999999999,3,3,3,9,Need Attention
CUST_004838,70,9,4769.35,2,3,2,7,Cannot Lose Them
CUST_004839,31,16,15982.1,3,5,5,13,Champions
CUST_004840,157,5,5233.35,1,1,2,4,Lost
CUST_004841,40,13,3654.35,3,5,1,9,Need Attention
CUST_004842,175,9,6399.8,1,3,3,7,Cannot Lose Them
CUST_004843,64,5,3468.54,2,1,1,4,Lost
CUST_004844,4,13,6335.74,5,5,3,13,Champions
CUST_004845,2,6,2203.3900000000003,5,1,1,7,New Customers
CUST_004846,19,13,7284.66,4,5,3,12,Loyal Customers
CUST_004847,125,6,4013.24,1,1,2,4,Lost
CUST_004848,57,6,5220.4,2,1,2,5,Lost
CUST_004849,6,9,3592.52,5,3,1,9,Potential Loyalists
CUST_004850,18,11,3814.06,4,5,1,10,Loyal Customers
CUST_004851,4,11,12108.26,5,5,5,15,Champions
CUST_004852,7,7,1145.35,5,2,1,8,Promising
CUST_004853,262,4,1512.2,1,1,1,3,Lost
CUST_004854,8,7,4774.7,5,2,2,9,Potential Loyalists
CUST_004855,23,4,3946.5200000000004,4,1,1,6,Promising
CUST_004856,82,5,5818.91,2,1,2,5,Lost
CUST_004857,27,11,11098.69,4,5,5,14,Champions
CUST_004858,22,8,8515.300000000001,4,3,4,11,Loyal Customers
CUST_004859,9,8,7822.01,5,3,4,12,Loyal Customers
CUST_004860,95,8,8042.63,1,3,4,8,Cannot Lose Them
CUST_004861,106,15,15544.720000000001,1,5,5,11,At Risk
CUST_004862,32,10,8873.94,3,4,4,11,Loyal Customers
CUST_004863,118,8,7568.63,1,3,3,7,Cannot Lose Them
CUST_004864,46,4,2688.0299999999997,3,1,1,5,Promising
CUST_004865,10,9,4921.36,5,3,2,10,Loyal Customers
CUST_004866,11,9,8549.25,5,3,4,12,Loyal Customers
CUST_004867,10,9,7699.2,5,3,4,12,Loyal Customers
CUST_004868,25,8,6375.18,4,3,3,10,Loyal Customers
CUST_004869,257,7,10914.970000000001,1,2,5,8,Cannot Lose Them
CUST_004870,5,12,9591.85,5,5,4,14,Champions
CUST_004871,50,5,4030.23,3,1,2,6,Promising
CUST_004872,6,5,7407.42,5,1,3,9,Potential Loyalists
CUST_004873,34,12,11528.53,3,5,5,13,Champions
CUST_004874,112,7,9108.66,1,2,4,7,Cannot Lose Them
CUST_004875,46,6,8199.22,3,1,4,8,Promising
CUST_004876,75,4,4580.360000000001,2,1,2,5,Lost
CUST_004877,95,9,4212.04,1,3,2,6,Lost
CUST_004878,0,11,11176.8,5,5,5,15,Champions
CUST_004879,80,13,10019.57,2,5,4,11,At Risk
CUST_004880,12,7,7904.78,5,2,4,11,Loyal Customers
CUST_004881,52,9,8121.78,3,3,4,10,Loyal Customers
CUST_004882,8,10,12690.39,5,4,5,14,Champions
CUST_004883,23,12,8146.610000000001,4,5,4,13,Champions
CUST_004884,192,5,6571.85,1,1,3,5,Lost
CUST_004885,136,11,6356.02,1,5,3,9,At Risk
CUST_004886,95,12,9380.7,1,5,4,10,At Risk
CUST_004887,16,13,8558.29,4,5,4,13,Champions
CUST_004888,74,7,7916.71,2,2,4,8,Cannot Lose Them
CUST_004889,71,10,12651.83,2,4,5,11,At Risk
CUST_004890,53,10,11022.28,3,4,5,12,Loyal Customers
CUST_004891,2,3,4055.9300000000003,5,1,2,8,Promising
CUST_004892,32,4,1233.17,3,1,1,5,Promising
CUST_004893,32,9,8024.49,3,3,4,10,Loyal Customers
CUST_004894,2,10,9102.82,5,4,4,13,Champions
CUST_004895,33,8,2933.1299999999997,3,3,1,7,Need Attention
CUST_004896,37,9,8340.06,3,3,4,10,Loyal Customers
CUST_004897,15,10,6316.01,4,4,3,11,Loyal Customers
CUST_004898,128,6,6866.5,1,1,3,5,Lost
CUST_004899,64,10,13415.65,2,4,5,11,At Risk
CUST_004900,176,10,8102.790000000001,1,4,4,9,At Risk
CUST_004901,3,6,1636.14,5,1,1,7,New Customers
CUST_004902,56,13,10255.84,2,5,5,12,At Risk
CUST_004903,133,9,4132.7,1,3,2,6,Lost
CUST_004904,32,9,4259.6900000000005,3,3,2,8,Need Attention
CUST_004905,48,11,9561.01,3,5,4,12,Loyal Customers
CUST_004906,32,7,9128.58,3,2,4,9,Promising
CUST_004907,54,9,6663.52,2,3,3,8,Cannot Lose Them
CUST_004908,33,7,4704.99,3,2,2,7,Promising
CUST_004909,39,10,11572.710000000001,3,4,5,12,Loyal Customers
CUST_004910,21,4,5960.45,4,1,3,8,Promising
CUST_004911,68,7,3540.8,2,2,1,5,Lost
CUST_004912,31,9,4872.46,3,3,2,8,Need Attention
CUST_004913,109,5,3264.82,1,1,1,3,Lost
CUST_004914,22,11,4921.76,4,5,2,11,Loyal Customers
CUST_004915,76,5,3318.52,2,1,1,4,Lost
CUST_004916,16,10,7767.08,4,4,4,12,Loyal Customers
CUST_004917,39,16,19730.67,3,5,5,13,Champions
CUST_004918,602,1,228.16,1,1,1,3,Lost
